gvkey,iid,datadate,tic,conm,prccd
001447,01,20010906,AXP,AMERICAN EXPRESS CO,35.2800
001447,01,20010907,AXP,AMERICAN EXPRESS CO,34.6000
001447,01,20010910,AXP,AMERICAN EXPRESS CO,35.0100
001447,01,20010917,AXP,AMERICAN EXPRESS CO,30.2500
001447,01,20010918,AXP,AMERICAN EXPRESS CO,27.3800
001447,01,20010919,AXP,AMERICAN EXPRESS CO,26.0000
001447,01,20010920,AXP,AMERICAN EXPRESS CO,26.2000
001447,01,20010921,AXP,AMERICAN EXPRESS CO,25.6100
001447,01,20010924,AXP,AMERICAN EXPRESS CO,27.5100
001447,01,20010925,AXP,AMERICAN EXPRESS CO,26.9300
001447,01,20010926,AXP,AMERICAN EXPRESS CO,27.2800
001447,01,20010927,AXP,AMERICAN EXPRESS CO,27.4600
001447,01,20010928,AXP,AMERICAN EXPRESS CO,29.0600
001447,01,20011001,AXP,AMERICAN EXPRESS CO,29.3800
001447,01,20011002,AXP,AMERICAN EXPRESS CO,29.0000
001447,01,20011003,AXP,AMERICAN EXPRESS CO,29.9400
001447,01,20011004,AXP,AMERICAN EXPRESS CO,28.8800
001447,01,20011005,AXP,AMERICAN EXPRESS CO,27.7900
001447,01,20011008,AXP,AMERICAN EXPRESS CO,27.4400
001447,01,20011009,AXP,AMERICAN EXPRESS CO,29.0000
001447,01,20011010,AXP,AMERICAN EXPRESS CO,29.5200
001447,01,20011011,AXP,AMERICAN EXPRESS CO,30.0000
001447,01,20011012,AXP,AMERICAN EXPRESS CO,29.9900
001447,01,20011015,AXP,AMERICAN EXPRESS CO,30.8900
001447,01,20011016,AXP,AMERICAN EXPRESS CO,31.3000
001447,01,20011017,AXP,AMERICAN EXPRESS CO,30.0500
001447,01,20011018,AXP,AMERICAN EXPRESS CO,30.0900
001447,01,20011019,AXP,AMERICAN EXPRESS CO,29.3200
001447,01,20011022,AXP,AMERICAN EXPRESS CO,30.3200
001447,01,20011023,AXP,AMERICAN EXPRESS CO,30.2600
001447,01,20011024,AXP,AMERICAN EXPRESS CO,29.9900
001447,01,20011025,AXP,AMERICAN EXPRESS CO,30.6700
001447,01,20011026,AXP,AMERICAN EXPRESS CO,30.7200
001447,01,20011029,AXP,AMERICAN EXPRESS CO,29.9400
001447,01,20011030,AXP,AMERICAN EXPRESS CO,29.5200
001447,01,20011031,AXP,AMERICAN EXPRESS CO,29.4300
001447,01,20011101,AXP,AMERICAN EXPRESS CO,29.7400
001447,01,20011102,AXP,AMERICAN EXPRESS CO,29.9400
001447,01,20011105,AXP,AMERICAN EXPRESS CO,30.3700
001447,01,20011106,AXP,AMERICAN EXPRESS CO,30.5600
001447,01,20011107,AXP,AMERICAN EXPRESS CO,31.6800
001447,01,20011108,AXP,AMERICAN EXPRESS CO,32.4000
001447,01,20011109,AXP,AMERICAN EXPRESS CO,32.7100
001447,01,20011112,AXP,AMERICAN EXPRESS CO,32.0900
001447,01,20011113,AXP,AMERICAN EXPRESS CO,32.1500
001447,01,20011114,AXP,AMERICAN EXPRESS CO,33.4300
001447,01,20011115,AXP,AMERICAN EXPRESS CO,34.3900
001447,01,20011116,AXP,AMERICAN EXPRESS CO,33.1300
001447,01,20011119,AXP,AMERICAN EXPRESS CO,34.2000
001447,01,20011120,AXP,AMERICAN EXPRESS CO,33.6500
001447,01,20011121,AXP,AMERICAN EXPRESS CO,33.5000
001447,01,20011123,AXP,AMERICAN EXPRESS CO,34.3700
001447,01,20011126,AXP,AMERICAN EXPRESS CO,35.1200
001447,01,20011127,AXP,AMERICAN EXPRESS CO,34.5800
001447,01,20011128,AXP,AMERICAN EXPRESS CO,33.6500
001447,01,20011129,AXP,AMERICAN EXPRESS CO,33.3200
001447,01,20011130,AXP,AMERICAN EXPRESS CO,32.9100
001447,01,20011203,AXP,AMERICAN EXPRESS CO,32.1400
001447,01,20011204,AXP,AMERICAN EXPRESS CO,33.3500
001447,01,20011205,AXP,AMERICAN EXPRESS CO,34.6100
001447,01,20011206,AXP,AMERICAN EXPRESS CO,35.1600
001447,01,20011207,AXP,AMERICAN EXPRESS CO,34.7000
001447,01,20011210,AXP,AMERICAN EXPRESS CO,34.0000
001447,01,20011211,AXP,AMERICAN EXPRESS CO,34.2600
001447,01,20011212,AXP,AMERICAN EXPRESS CO,33.4200
001447,01,20011213,AXP,AMERICAN EXPRESS CO,32.6000
001447,01,20011214,AXP,AMERICAN EXPRESS CO,32.2600
001447,01,20011217,AXP,AMERICAN EXPRESS CO,33.1500
001447,01,20011218,AXP,AMERICAN EXPRESS CO,33.3800
001447,01,20011219,AXP,AMERICAN EXPRESS CO,34.6000
001447,01,20011220,AXP,AMERICAN EXPRESS CO,33.5500
001447,01,20011221,AXP,AMERICAN EXPRESS CO,33.8000
001447,01,20011224,AXP,AMERICAN EXPRESS CO,34.2600
001447,01,20011226,AXP,AMERICAN EXPRESS CO,34.7000
001447,01,20011227,AXP,AMERICAN EXPRESS CO,35.0000
001447,01,20011228,AXP,AMERICAN EXPRESS CO,36.0500
001447,01,20011231,AXP,AMERICAN EXPRESS CO,35.6900
001447,01,20020102,AXP,AMERICAN EXPRESS CO,35.8800
001447,01,20020103,AXP,AMERICAN EXPRESS CO,36.4500
001447,01,20020104,AXP,AMERICAN EXPRESS CO,37.7200
001447,01,20020107,AXP,AMERICAN EXPRESS CO,37.6000
001447,01,20020108,AXP,AMERICAN EXPRESS CO,37.0500
001447,01,20020109,AXP,AMERICAN EXPRESS CO,37.1500
001447,01,20020110,AXP,AMERICAN EXPRESS CO,37.7700
001447,01,20020111,AXP,AMERICAN EXPRESS CO,37.4200
001447,01,20020114,AXP,AMERICAN EXPRESS CO,36.2500
001447,01,20020115,AXP,AMERICAN EXPRESS CO,37.7500
001447,01,20020116,AXP,AMERICAN EXPRESS CO,36.6400
001447,01,20020117,AXP,AMERICAN EXPRESS CO,37.1600
001447,01,20020118,AXP,AMERICAN EXPRESS CO,37.0200
001447,01,20020122,AXP,AMERICAN EXPRESS CO,37.2300
001447,01,20020123,AXP,AMERICAN EXPRESS CO,36.4500
001447,01,20020124,AXP,AMERICAN EXPRESS CO,36.7500
001447,01,20020125,AXP,AMERICAN EXPRESS CO,36.9900
001447,01,20020128,AXP,AMERICAN EXPRESS CO,36.2900
001447,01,20020129,AXP,AMERICAN EXPRESS CO,34.4400
001447,01,20020130,AXP,AMERICAN EXPRESS CO,35.3000
001447,01,20020131,AXP,AMERICAN EXPRESS CO,35.8500
001447,01,20020201,AXP,AMERICAN EXPRESS CO,35.1000
001447,01,20020204,AXP,AMERICAN EXPRESS CO,33.4200
001447,01,20020205,AXP,AMERICAN EXPRESS CO,34.5000
001447,01,20020206,AXP,AMERICAN EXPRESS CO,32.9000
001447,01,20020207,AXP,AMERICAN EXPRESS CO,33.0500
001447,01,20020208,AXP,AMERICAN EXPRESS CO,33.8500
001447,01,20020211,AXP,AMERICAN EXPRESS CO,33.5200
001447,01,20020212,AXP,AMERICAN EXPRESS CO,32.9900
001447,01,20020213,AXP,AMERICAN EXPRESS CO,34.0100
001447,01,20020214,AXP,AMERICAN EXPRESS CO,34.5800
001447,01,20020215,AXP,AMERICAN EXPRESS CO,33.6800
001447,01,20020219,AXP,AMERICAN EXPRESS CO,33.2500
001447,01,20020220,AXP,AMERICAN EXPRESS CO,33.8400
001447,01,20020221,AXP,AMERICAN EXPRESS CO,33.4200
001447,01,20020222,AXP,AMERICAN EXPRESS CO,33.6500
001447,01,20020225,AXP,AMERICAN EXPRESS CO,35.0400
001447,01,20020226,AXP,AMERICAN EXPRESS CO,35.2400
001447,01,20020227,AXP,AMERICAN EXPRESS CO,35.7700
001447,01,20020228,AXP,AMERICAN EXPRESS CO,36.4500
001447,01,20020301,AXP,AMERICAN EXPRESS CO,37.3100
001447,01,20020304,AXP,AMERICAN EXPRESS CO,39.3800
001447,01,20020305,AXP,AMERICAN EXPRESS CO,39.0500
001447,01,20020306,AXP,AMERICAN EXPRESS CO,39.9200
001447,01,20020307,AXP,AMERICAN EXPRESS CO,39.5100
001447,01,20020308,AXP,AMERICAN EXPRESS CO,40.4700
001447,01,20020311,AXP,AMERICAN EXPRESS CO,41.5500
001447,01,20020312,AXP,AMERICAN EXPRESS CO,41.0900
001447,01,20020313,AXP,AMERICAN EXPRESS CO,40.4700
001447,01,20020314,AXP,AMERICAN EXPRESS CO,40.6100
001447,01,20020315,AXP,AMERICAN EXPRESS CO,42.1500
001447,01,20020318,AXP,AMERICAN EXPRESS CO,41.9500
001447,01,20020319,AXP,AMERICAN EXPRESS CO,42.5300
001447,01,20020320,AXP,AMERICAN EXPRESS CO,41.8400
001447,01,20020321,AXP,AMERICAN EXPRESS CO,41.0200
001447,01,20020322,AXP,AMERICAN EXPRESS CO,41.1000
001447,01,20020325,AXP,AMERICAN EXPRESS CO,40.3800
001447,01,20020326,AXP,AMERICAN EXPRESS CO,40.6000
001447,01,20020327,AXP,AMERICAN EXPRESS CO,41.1900
001447,01,20020328,AXP,AMERICAN EXPRESS CO,40.9600
001447,01,20020401,AXP,AMERICAN EXPRESS CO,40.1900
001447,01,20020402,AXP,AMERICAN EXPRESS CO,39.8600
001447,01,20020403,AXP,AMERICAN EXPRESS CO,39.5200
001447,01,20020404,AXP,AMERICAN EXPRESS CO,40.1500
001447,01,20020405,AXP,AMERICAN EXPRESS CO,40.7000
001447,01,20020408,AXP,AMERICAN EXPRESS CO,40.6400
001447,01,20020409,AXP,AMERICAN EXPRESS CO,41.2300
001447,01,20020410,AXP,AMERICAN EXPRESS CO,41.4000
001447,01,20020411,AXP,AMERICAN EXPRESS CO,40.1700
001447,01,20020412,AXP,AMERICAN EXPRESS CO,40.4300
001447,01,20020415,AXP,AMERICAN EXPRESS CO,40.1600
001447,01,20020416,AXP,AMERICAN EXPRESS CO,41.3600
001447,01,20020417,AXP,AMERICAN EXPRESS CO,41.1500
001447,01,20020418,AXP,AMERICAN EXPRESS CO,42.3900
001447,01,20020419,AXP,AMERICAN EXPRESS CO,43.4300
001447,01,20020422,AXP,AMERICAN EXPRESS CO,42.6000
001447,01,20020423,AXP,AMERICAN EXPRESS CO,42.8400
001447,01,20020424,AXP,AMERICAN EXPRESS CO,42.5600
001447,01,20020425,AXP,AMERICAN EXPRESS CO,42.6100
001447,01,20020426,AXP,AMERICAN EXPRESS CO,42.0500
001447,01,20020429,AXP,AMERICAN EXPRESS CO,41.0000
001447,01,20020430,AXP,AMERICAN EXPRESS CO,41.0100
001447,01,20020501,AXP,AMERICAN EXPRESS CO,41.7400
001447,01,20020502,AXP,AMERICAN EXPRESS CO,42.2200
001447,01,20020503,AXP,AMERICAN EXPRESS CO,41.8400
001447,01,20020506,AXP,AMERICAN EXPRESS CO,41.1100
001447,01,20020507,AXP,AMERICAN EXPRESS CO,40.6600
001447,01,20020508,AXP,AMERICAN EXPRESS CO,42.7000
001447,01,20020509,AXP,AMERICAN EXPRESS CO,42.2300
001447,01,20020510,AXP,AMERICAN EXPRESS CO,41.5000
001447,01,20020513,AXP,AMERICAN EXPRESS CO,43.0000
001447,01,20020514,AXP,AMERICAN EXPRESS CO,44.4900
001447,01,20020515,AXP,AMERICAN EXPRESS CO,44.8700
001447,01,20020516,AXP,AMERICAN EXPRESS CO,44.5000
001447,01,20020517,AXP,AMERICAN EXPRESS CO,44.1900
001447,01,20020520,AXP,AMERICAN EXPRESS CO,43.3000
001447,01,20020521,AXP,AMERICAN EXPRESS CO,42.2900
001447,01,20020522,AXP,AMERICAN EXPRESS CO,42.4000
001447,01,20020523,AXP,AMERICAN EXPRESS CO,42.9100
001447,01,20020524,AXP,AMERICAN EXPRESS CO,42.5300
001447,01,20020528,AXP,AMERICAN EXPRESS CO,41.6800
001447,01,20020529,AXP,AMERICAN EXPRESS CO,42.3600
001447,01,20020530,AXP,AMERICAN EXPRESS CO,42.2500
001447,01,20020531,AXP,AMERICAN EXPRESS CO,42.5100
001447,01,20020603,AXP,AMERICAN EXPRESS CO,41.0900
001447,01,20020604,AXP,AMERICAN EXPRESS CO,40.0900
001447,01,20020605,AXP,AMERICAN EXPRESS CO,41.0100
001447,01,20020606,AXP,AMERICAN EXPRESS CO,40.3600
001447,01,20020607,AXP,AMERICAN EXPRESS CO,39.1600
001447,01,20020610,AXP,AMERICAN EXPRESS CO,39.6300
001447,01,20020611,AXP,AMERICAN EXPRESS CO,38.7300
001447,01,20020612,AXP,AMERICAN EXPRESS CO,37.1400
001447,01,20020613,AXP,AMERICAN EXPRESS CO,35.9200
001447,01,20020614,AXP,AMERICAN EXPRESS CO,35.9600
001447,01,20020617,AXP,AMERICAN EXPRESS CO,38.2000
001447,01,20020618,AXP,AMERICAN EXPRESS CO,38.7000
001447,01,20020619,AXP,AMERICAN EXPRESS CO,37.9800
001447,01,20020620,AXP,AMERICAN EXPRESS CO,37.4100
001447,01,20020621,AXP,AMERICAN EXPRESS CO,37.3000
001447,01,20020624,AXP,AMERICAN EXPRESS CO,37.1000
001447,01,20020625,AXP,AMERICAN EXPRESS CO,36.3200
001447,01,20020626,AXP,AMERICAN EXPRESS CO,35.6700
001447,01,20020627,AXP,AMERICAN EXPRESS CO,37.0800
001447,01,20020628,AXP,AMERICAN EXPRESS CO,36.3200
001447,01,20020701,AXP,AMERICAN EXPRESS CO,37.1100
001447,01,20020702,AXP,AMERICAN EXPRESS CO,36.8300
001447,01,20020703,AXP,AMERICAN EXPRESS CO,36.1900
001447,01,20020705,AXP,AMERICAN EXPRESS CO,37.3500
001447,01,20020708,AXP,AMERICAN EXPRESS CO,37.0000
001447,01,20020709,AXP,AMERICAN EXPRESS CO,36.1600
001447,01,20020710,AXP,AMERICAN EXPRESS CO,34.8300
001447,01,20020711,AXP,AMERICAN EXPRESS CO,35.0300
001447,01,20020712,AXP,AMERICAN EXPRESS CO,34.9800
001447,01,20020715,AXP,AMERICAN EXPRESS CO,33.6400
001447,01,20020716,AXP,AMERICAN EXPRESS CO,33.8800
001447,01,20020717,AXP,AMERICAN EXPRESS CO,34.0100
001447,01,20020718,AXP,AMERICAN EXPRESS CO,33.5300
001447,01,20020719,AXP,AMERICAN EXPRESS CO,31.6500
001447,01,20020722,AXP,AMERICAN EXPRESS CO,28.9700
001447,01,20020723,AXP,AMERICAN EXPRESS CO,28.6600
001447,01,20020724,AXP,AMERICAN EXPRESS CO,30.4300
001447,01,20020725,AXP,AMERICAN EXPRESS CO,30.2600
001447,01,20020726,AXP,AMERICAN EXPRESS CO,30.1700
001447,01,20020729,AXP,AMERICAN EXPRESS CO,33.4900
001447,01,20020730,AXP,AMERICAN EXPRESS CO,33.9200
001447,01,20020731,AXP,AMERICAN EXPRESS CO,35.2600
001447,01,20020801,AXP,AMERICAN EXPRESS CO,34.3600
001447,01,20020802,AXP,AMERICAN EXPRESS CO,33.0200
001447,01,20020805,AXP,AMERICAN EXPRESS CO,30.3600
001447,01,20020806,AXP,AMERICAN EXPRESS CO,32.0000
001447,01,20020807,AXP,AMERICAN EXPRESS CO,33.0700
001447,01,20020808,AXP,AMERICAN EXPRESS CO,35.0500
001447,01,20020809,AXP,AMERICAN EXPRESS CO,35.9500
001447,01,20020812,AXP,AMERICAN EXPRESS CO,35.4800
001447,01,20020813,AXP,AMERICAN EXPRESS CO,34.8300
001447,01,20020814,AXP,AMERICAN EXPRESS CO,36.3700
001447,01,20020815,AXP,AMERICAN EXPRESS CO,37.4500
001447,01,20020816,AXP,AMERICAN EXPRESS CO,36.8000
001447,01,20020819,AXP,AMERICAN EXPRESS CO,37.6300
001447,01,20020820,AXP,AMERICAN EXPRESS CO,36.5200
001447,01,20020821,AXP,AMERICAN EXPRESS CO,37.0300
001447,01,20020822,AXP,AMERICAN EXPRESS CO,38.1900
001447,01,20020823,AXP,AMERICAN EXPRESS CO,37.3400
001447,01,20020826,AXP,AMERICAN EXPRESS CO,38.0500
001447,01,20020827,AXP,AMERICAN EXPRESS CO,37.0900
001447,01,20020828,AXP,AMERICAN EXPRESS CO,36.2400
001447,01,20020829,AXP,AMERICAN EXPRESS CO,36.0300
001447,01,20020830,AXP,AMERICAN EXPRESS CO,36.0600
001447,01,20020903,AXP,AMERICAN EXPRESS CO,33.3400
001447,01,20020904,AXP,AMERICAN EXPRESS CO,34.5000
001447,01,20020905,AXP,AMERICAN EXPRESS CO,34.1100
001447,01,20020906,AXP,AMERICAN EXPRESS CO,34.7000
001447,01,20020909,AXP,AMERICAN EXPRESS CO,34.8600
001447,01,20020910,AXP,AMERICAN EXPRESS CO,35.0000
001447,01,20020911,AXP,AMERICAN EXPRESS CO,34.7900
001447,01,20020912,AXP,AMERICAN EXPRESS CO,33.8400
001447,01,20020913,AXP,AMERICAN EXPRESS CO,34.1900
001447,01,20020916,AXP,AMERICAN EXPRESS CO,34.8400
001447,01,20020917,AXP,AMERICAN EXPRESS CO,33.2500
001447,01,20020918,AXP,AMERICAN EXPRESS CO,32.4600
001447,01,20020919,AXP,AMERICAN EXPRESS CO,31.5500
001447,01,20020920,AXP,AMERICAN EXPRESS CO,31.7800
001447,01,20020923,AXP,AMERICAN EXPRESS CO,31.2700
001447,01,20020924,AXP,AMERICAN EXPRESS CO,30.9600
001447,01,20020925,AXP,AMERICAN EXPRESS CO,31.7000
001447,01,20020926,AXP,AMERICAN EXPRESS CO,32.8900
001447,01,20020927,AXP,AMERICAN EXPRESS CO,31.4800
001447,01,20020930,AXP,AMERICAN EXPRESS CO,31.1800
001447,01,20021001,AXP,AMERICAN EXPRESS CO,32.7200
001447,01,20021002,AXP,AMERICAN EXPRESS CO,31.2000
001447,01,20021003,AXP,AMERICAN EXPRESS CO,29.9600
001447,01,20021004,AXP,AMERICAN EXPRESS CO,28.5300
001447,01,20021007,AXP,AMERICAN EXPRESS CO,26.6000
001447,01,20021008,AXP,AMERICAN EXPRESS CO,28.4000
001447,01,20021009,AXP,AMERICAN EXPRESS CO,27.3300
001447,01,20021010,AXP,AMERICAN EXPRESS CO,29.3000
001447,01,20021011,AXP,AMERICAN EXPRESS CO,30.8700
001447,01,20021014,AXP,AMERICAN EXPRESS CO,31.1000
001447,01,20021015,AXP,AMERICAN EXPRESS CO,33.7200
001447,01,20021016,AXP,AMERICAN EXPRESS CO,32.2000
001447,01,20021017,AXP,AMERICAN EXPRESS CO,34.1000
001447,01,20021018,AXP,AMERICAN EXPRESS CO,33.8000
001447,01,20021021,AXP,AMERICAN EXPRESS CO,34.4400
001447,01,20021022,AXP,AMERICAN EXPRESS CO,34.1300
001447,01,20021023,AXP,AMERICAN EXPRESS CO,33.7000
001447,01,20021024,AXP,AMERICAN EXPRESS CO,32.5600
001447,01,20021025,AXP,AMERICAN EXPRESS CO,33.1300
001447,01,20021028,AXP,AMERICAN EXPRESS CO,34.2500
001447,01,20021029,AXP,AMERICAN EXPRESS CO,34.9300
001447,01,20021030,AXP,AMERICAN EXPRESS CO,36.1300
001447,01,20021031,AXP,AMERICAN EXPRESS CO,36.3700
001447,01,20021101,AXP,AMERICAN EXPRESS CO,36.2500
001447,01,20021104,AXP,AMERICAN EXPRESS CO,37.5300
001447,01,20021105,AXP,AMERICAN EXPRESS CO,36.6000
001447,01,20021106,AXP,AMERICAN EXPRESS CO,36.8300
001447,01,20021107,AXP,AMERICAN EXPRESS CO,35.5000
001447,01,20021108,AXP,AMERICAN EXPRESS CO,35.5500
001447,01,20021111,AXP,AMERICAN EXPRESS CO,35.1500
001447,01,20021112,AXP,AMERICAN EXPRESS CO,35.0600
001447,01,20021113,AXP,AMERICAN EXPRESS CO,35.2000
001447,01,20021114,AXP,AMERICAN EXPRESS CO,36.9500
001447,01,20021115,AXP,AMERICAN EXPRESS CO,37.6500
001447,01,20021118,AXP,AMERICAN EXPRESS CO,36.7400
001447,01,20021119,AXP,AMERICAN EXPRESS CO,37.2600
001447,01,20021120,AXP,AMERICAN EXPRESS CO,38.5400
001447,01,20021121,AXP,AMERICAN EXPRESS CO,39.4000
001447,01,20021122,AXP,AMERICAN EXPRESS CO,39.5100
001447,01,20021125,AXP,AMERICAN EXPRESS CO,39.3800
001447,01,20021126,AXP,AMERICAN EXPRESS CO,37.9100
001447,01,20021127,AXP,AMERICAN EXPRESS CO,39.1400
001447,01,20021129,AXP,AMERICAN EXPRESS CO,38.9300
001447,01,20021202,AXP,AMERICAN EXPRESS CO,38.6200
001447,01,20021203,AXP,AMERICAN EXPRESS CO,38.0100
001447,01,20021204,AXP,AMERICAN EXPRESS CO,37.7800
001447,01,20021205,AXP,AMERICAN EXPRESS CO,37.3600
001447,01,20021206,AXP,AMERICAN EXPRESS CO,37.6000
001447,01,20021209,AXP,AMERICAN EXPRESS CO,36.6000
001447,01,20021210,AXP,AMERICAN EXPRESS CO,36.9100
001447,01,20021211,AXP,AMERICAN EXPRESS CO,36.6600
001447,01,20021212,AXP,AMERICAN EXPRESS CO,36.6500
001447,01,20021213,AXP,AMERICAN EXPRESS CO,35.9400
001447,01,20021216,AXP,AMERICAN EXPRESS CO,36.8200
001447,01,20021217,AXP,AMERICAN EXPRESS CO,36.7900
001447,01,20021218,AXP,AMERICAN EXPRESS CO,36.0400
001447,01,20021219,AXP,AMERICAN EXPRESS CO,35.8900
001447,01,20021220,AXP,AMERICAN EXPRESS CO,37.0200
001447,01,20021223,AXP,AMERICAN EXPRESS CO,36.9100
001447,01,20021224,AXP,AMERICAN EXPRESS CO,36.4600
001447,01,20021226,AXP,AMERICAN EXPRESS CO,36.4400
001447,01,20021227,AXP,AMERICAN EXPRESS CO,35.6800
001447,01,20021230,AXP,AMERICAN EXPRESS CO,35.6600
001447,01,20021231,AXP,AMERICAN EXPRESS CO,35.3500
001447,01,20030102,AXP,AMERICAN EXPRESS CO,36.6700
001447,01,20030103,AXP,AMERICAN EXPRESS CO,36.8000
001447,01,20030106,AXP,AMERICAN EXPRESS CO,38.0900
001447,01,20030107,AXP,AMERICAN EXPRESS CO,37.5800
001447,01,20030108,AXP,AMERICAN EXPRESS CO,37.3000
001447,01,20030109,AXP,AMERICAN EXPRESS CO,38.0900
001447,01,20030110,AXP,AMERICAN EXPRESS CO,38.1800
001447,01,20030113,AXP,AMERICAN EXPRESS CO,38.5400
001447,01,20030114,AXP,AMERICAN EXPRESS CO,38.4300
001447,01,20030115,AXP,AMERICAN EXPRESS CO,37.6700
001447,01,20030116,AXP,AMERICAN EXPRESS CO,37.3700
001447,01,20030117,AXP,AMERICAN EXPRESS CO,36.9300
001447,01,20030121,AXP,AMERICAN EXPRESS CO,35.9500
001447,01,20030122,AXP,AMERICAN EXPRESS CO,35.0800
001447,01,20030123,AXP,AMERICAN EXPRESS CO,35.2700
001447,01,20030124,AXP,AMERICAN EXPRESS CO,33.7000
001447,01,20030127,AXP,AMERICAN EXPRESS CO,33.4200
001447,01,20030128,AXP,AMERICAN EXPRESS CO,35.0200
001447,01,20030129,AXP,AMERICAN EXPRESS CO,35.1600
001447,01,20030130,AXP,AMERICAN EXPRESS CO,34.7200
001447,01,20030131,AXP,AMERICAN EXPRESS CO,35.5300
001447,01,20030203,AXP,AMERICAN EXPRESS CO,35.7000
001447,01,20030204,AXP,AMERICAN EXPRESS CO,34.7000
001447,01,20030205,AXP,AMERICAN EXPRESS CO,34.6500
001447,01,20030206,AXP,AMERICAN EXPRESS CO,33.7600
001447,01,20030207,AXP,AMERICAN EXPRESS CO,33.7400
001447,01,20030210,AXP,AMERICAN EXPRESS CO,33.5700
001447,01,20030211,AXP,AMERICAN EXPRESS CO,33.1700
001447,01,20030212,AXP,AMERICAN EXPRESS CO,32.5000
001447,01,20030213,AXP,AMERICAN EXPRESS CO,32.5500
001447,01,20030214,AXP,AMERICAN EXPRESS CO,33.1500
001447,01,20030218,AXP,AMERICAN EXPRESS CO,34.3000
001447,01,20030219,AXP,AMERICAN EXPRESS CO,34.2500
001447,01,20030220,AXP,AMERICAN EXPRESS CO,33.6700
001447,01,20030221,AXP,AMERICAN EXPRESS CO,33.6500
001447,01,20030224,AXP,AMERICAN EXPRESS CO,32.9800
001447,01,20030225,AXP,AMERICAN EXPRESS CO,33.0600
001447,01,20030226,AXP,AMERICAN EXPRESS CO,32.7300
001447,01,20030227,AXP,AMERICAN EXPRESS CO,33.0800
001447,01,20030228,AXP,AMERICAN EXPRESS CO,33.5800
001447,01,20030303,AXP,AMERICAN EXPRESS CO,33.1600
001447,01,20030304,AXP,AMERICAN EXPRESS CO,32.7600
001447,01,20030305,AXP,AMERICAN EXPRESS CO,33.1400
001447,01,20030306,AXP,AMERICAN EXPRESS CO,32.5500
001447,01,20030307,AXP,AMERICAN EXPRESS CO,33.0700
001447,01,20030310,AXP,AMERICAN EXPRESS CO,31.8800
001447,01,20030311,AXP,AMERICAN EXPRESS CO,31.5900
001447,01,20030312,AXP,AMERICAN EXPRESS CO,31.4900
001447,01,20030313,AXP,AMERICAN EXPRESS CO,33.0400
001447,01,20030314,AXP,AMERICAN EXPRESS CO,33.4800
001447,01,20030317,AXP,AMERICAN EXPRESS CO,35.6600
001447,01,20030318,AXP,AMERICAN EXPRESS CO,36.0600
001447,01,20030319,AXP,AMERICAN EXPRESS CO,36.3000
001447,01,20030320,AXP,AMERICAN EXPRESS CO,36.7000
001447,01,20030321,AXP,AMERICAN EXPRESS CO,37.8600
001447,01,20030324,AXP,AMERICAN EXPRESS CO,36.3500
001447,01,20030325,AXP,AMERICAN EXPRESS CO,35.2600
001447,01,20030326,AXP,AMERICAN EXPRESS CO,35.1800
001447,01,20030327,AXP,AMERICAN EXPRESS CO,34.4300
001447,01,20030328,AXP,AMERICAN EXPRESS CO,34.2200
001447,01,20030331,AXP,AMERICAN EXPRESS CO,33.2300
001447,01,20030401,AXP,AMERICAN EXPRESS CO,33.6200
001447,01,20030402,AXP,AMERICAN EXPRESS CO,34.7400
001447,01,20030403,AXP,AMERICAN EXPRESS CO,34.6800
001447,01,20030404,AXP,AMERICAN EXPRESS CO,35.4800
001447,01,20030407,AXP,AMERICAN EXPRESS CO,35.7700
001447,01,20030408,AXP,AMERICAN EXPRESS CO,35.2300
001447,01,20030409,AXP,AMERICAN EXPRESS CO,34.4000
001447,01,20030410,AXP,AMERICAN EXPRESS CO,34.8700
001447,01,20030411,AXP,AMERICAN EXPRESS CO,34.6200
001447,01,20030414,AXP,AMERICAN EXPRESS CO,35.6100
001447,01,20030415,AXP,AMERICAN EXPRESS CO,36.9000
001447,01,20030416,AXP,AMERICAN EXPRESS CO,36.3500
001447,01,20030417,AXP,AMERICAN EXPRESS CO,37.0800
001447,01,20030421,AXP,AMERICAN EXPRESS CO,36.4700
001447,01,20030422,AXP,AMERICAN EXPRESS CO,37.8900
001447,01,20030423,AXP,AMERICAN EXPRESS CO,37.5200
001447,01,20030424,AXP,AMERICAN EXPRESS CO,37.0500
001447,01,20030425,AXP,AMERICAN EXPRESS CO,36.6900
001447,01,20030428,AXP,AMERICAN EXPRESS CO,37.4900
001447,01,20030429,AXP,AMERICAN EXPRESS CO,37.7300
001447,01,20030430,AXP,AMERICAN EXPRESS CO,37.8600
001447,01,20030501,AXP,AMERICAN EXPRESS CO,37.7500
001447,01,20030502,AXP,AMERICAN EXPRESS CO,38.4600
001447,01,20030505,AXP,AMERICAN EXPRESS CO,38.3100
001447,01,20030506,AXP,AMERICAN EXPRESS CO,39.1000
001447,01,20030507,AXP,AMERICAN EXPRESS CO,39.0100
001447,01,20030508,AXP,AMERICAN EXPRESS CO,38.2700
001447,01,20030509,AXP,AMERICAN EXPRESS CO,39.8000
001447,01,20030512,AXP,AMERICAN EXPRESS CO,40.4200
001447,01,20030513,AXP,AMERICAN EXPRESS CO,40.3000
001447,01,20030514,AXP,AMERICAN EXPRESS CO,40.4100
001447,01,20030515,AXP,AMERICAN EXPRESS CO,40.9900
001447,01,20030516,AXP,AMERICAN EXPRESS CO,40.6200
